Gene	Organism	Experiment Accession	Comparison	log2foldchange	pValue	tStatistics
ENSG00000167244	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-5.2	0.000936438653317204	-13.0135795586911
ENSG00000142748	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	-5.2	0.00000127216336187373	-18.2803917801244
ENSG00000139329	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	-5.2	0.00233469406789431	-5.94969224737933
ENSG00000011465	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	-5.2	0.000358284200998666	-8.24500174217928
ENSG00000165949	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '24 hour' vs 'mock' at '24 hour'	5.2	0.00000627678302893061	32.014760068163
ENSG00000185745	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '7 hour' vs 'mock' at '7 hour'	5.2	0.00000180496250104288	52.0962101893802
ENSG00000133106	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	5.2	7.19781285641678e-9	55.1115091643131
ENSG00000137965	homo sapiens	E-GEOD-31193	'6 hour; IFN' vs 'none'	5.2	7.34023809388116e-8	31.8457230323024
ENSG00000078081	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '30 hour' vs 'mock' at '30 hour'	5.2	1.08824824787597e-8	143.235869983845
ENSG00000104213	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.2	0.000212115472278061	13.9617191827085
ENSG00000157601	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '4 hour' vs 'none' at '0 hour'	5.2	0.00366829279987238	11.1225007125131
ENSG00000162654	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.2	0.0000459977196017731	21.6557247664779
ENSG00000162614	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	5.2	0.00548538623915512	7.50415748799871
ENSG00000125430	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.2	0.000269820276441569	12.2457416552387
ENSG00000106689	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.2	0.00221439695245924	9.74493311460396
ENSG00000108700	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.2	0.0000880944897374163	17.9267028615818
ENSG00000128710	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.2	0.00271485308802167	9.00922425731444
ENSG00000137726	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.2	0.000552012733988163	10.6523898519302
ENSG00000137965	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.2	0.000528744710423024	9.99288924711449
ENSG00000087074	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.2	0.000433318816529762	10.5896450207859
ENSG00000107201	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5.2	0.0000372631197179522	21.2459563292666
ENSG00000133818	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.2	0.00450222250148761	5.92463899093813
ENSG00000111859	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.2	0.000754997163474874	9.67978870241777
ENSG00000138646	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '4 hour' vs 'none' at '0 hour'	5.2	0.00596759514819872	9.39825142525767
ENSG00000144802	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.2	0.00102144338824035	8.3807414848102
ENSG00000185433	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.2	0.00260349236874141	6.89124359990517
ENSG00000163644	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.2	0.000176956026698831	14.2441065854329
ENSG00000163644	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.2	0.000189534260664304	14.9399284723272
ENSG00000137628	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.2	0.0000833113212470112	18.2242559790428
ENSG00000137965	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.2	0.00318508350873537	8.47686201996418
ENSG00000173821	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	5.2	0.000378525616970032	16.3366902406344
ENSG00000183486	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '36 hour' vs 'mock' at '36 hour'	5.2	3.08165303224414e-8	154.327716227494
ENSG00000054598	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.2	0.000364384869113222	12.0386615064348
ENSG00000134321	homo sapiens	E-GEOD-13637	'influenza A virus' vs 'none' in 'wild type'	5.2	3.39968111530113e-7	27.9686331059715
ENSG00000134321	homo sapiens	E-GEOD-13637	'H5N1 influenza virus' vs 'none' in 'wild type'	5.2	4.84802474122583e-8	36.4376138400507
ENSG00000134321	homo sapiens	E-GEOD-13637	'H5N1 influenza virus' vs 'none' in 'wild type'	5.2	8.27197183284682e-8	33.9300206825075
ENSG00000197329	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.2	0.0000916812778222707	20.0050831332344
ENSG00000119917	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '4 hour' vs 'none' at '0 hour'	5.2	0.012389894722208	7.29110987344825
ENSG00000234883	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5.2	0.00494341751569927	6.79639035027985
ENSG00000163666	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.2	0.000765127034015936	9.73677335858044
ENSG00000164136	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.2	0.000726885819605167	16.7155336013192
ENSG00000185885	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.2	0.00170570277878892	7.76868186754155
ENSG00000185885	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.2	0.00104816815996971	8.80948500029454
ENSG00000203446	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.2	0.00358501434370474	6.3150827800716
ENSG00000203446	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.2	0.0113680248852101	5.4591878123304
ENSG00000188820	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.2	0.0120588133198697	5.35309466307334
ENSG00000203446	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.2	0.00249143444465855	6.98013868787858
ENSG00000183486	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '6 hour'	5.2	0.000123482743190244	29.3049128495334
ENSG00000135114	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	5.2	0.00140821543053914	10.8991423593917
ENSG00000166250	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	5.2	0.000922123916774762	7.62108685008769
ENSG00000164761	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	5.2	0.000518237951630112	8.81556192158919
ENSG00000104321	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	5.2	0.000786820515348754	7.95149699649529
ENSG00000185745	homo sapiens	E-GEOD-18816	'highly pathogenic avian influenza H5N1 virus' at '6 hour' vs 'none' at '6 hour'	5.2	0.000606755553834913	20.6652723061141
ENSG00000141682	homo sapiens	E-GEOD-18816	'highly pathogenic avian influenza H5N1 virus' at '6 hour' vs 'none' at '6 hour'	5.2	0.0000906896190334773	32.6946441522613
ENSG00000119917	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	5.2	2.97112102559346e-8	41.1228606764814
ENSG00000138646	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	5.2	7.43047357787012e-7	22.2781550436312
ENSG00000089127	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	5.2	6.19294612030308e-8	36.6906836722414
ENSG00000133106	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	5.1	2.05307835834645e-8	40.7555612840047
ENSG00000177409	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	5.1	4.26140207577417e-7	24.5354229943004
ENSG00000115380	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-5.1	0.00611041701812762	-7.59522361176746
ENSG00000114200	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-5.1	0.0382754100540394	-4.18619449420908
ENSG00000142748	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-5.1	0.00284842003990753	-9.9085859183583
ENSG00000157601	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '18 hour' vs 'mock' at '18 hour'	5.1	0.00000638089650669186	40.3420371964526
ENSG00000157601	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '30 hour' vs 'mock' at '30 hour'	5.1	6.6724570035641e-8	72.0206258461735
ENSG00000183486	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '18 hour' vs 'mock' at '18 hour'	5.1	9.26296315152195e-7	83.734086480402
ENSG00000010030	homo sapiens	E-GEOD-31193	'6 hour; IL28B' vs 'none'	5.1	5.21873672427319e-8	36.5158401290337
ENSG00000137965	homo sapiens	E-GEOD-31193	'6 hour; IL28B' vs 'none'	5.1	1.66067481467193e-7	30.0795673452716
ENSG00000177409	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	5.1	7.19781285641678e-9	54.2659289820809
ENSG00000225101	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	5.1	8.72953759247989e-8	32.4748306926937
ENSG00000163590	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-5.1	0.000199236757654627	-14.6261326512635
ENSG00000137965	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	5.1	0.000125858986339432	25.3406198648726
ENSG00000135114	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5.1	0.00249409878287568	8.25122374750548
ENSG00000136492	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.1	0.000237837766959308	12.7960737101912
ENSG00000121858	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '4 hour' vs 'none' at '0 hour'	5.1	0.00985671104532291	8.04358009949642
ENSG00000134070	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.1	0.000492803793947693	11.0722102438276
ENSG00000108700	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	5.1	0.000362639132822	16.9161209753514
ENSG00000124882	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.1	0.000201738715018676	14.5192889911924
ENSG00000125430	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.1	0.00128672940944884	12.3448197828908
ENSG00000104213	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.1	0.000175020441831148	14.9127027411421
ENSG00000079263	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.1	0.000527768396840256	10.0110517336171
ENSG00000150687	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.1	0.0124263936276434	5.29167508380178
ENSG00000141682	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5.1	0.000150495370381071	15.5050791222455
ENSG00000187608	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '6 hour'	5.1	0.000777492360712664	12.7702256827381
ENSG00000232810	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5.1	0.000713016773419173	11.0475692395311
ENSG00000073756	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.1	0.000808486702360503	9.47799677239446
ENSG00000137628	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.1	0.000189446766226684	14.9711676569339
ENSG00000137080	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.1	0.00231769473622218	7.28093749368097
ENSG00000137080	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5.1	0.0037276200908092	7.37379252183964
ENSG00000137628	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.1	0.000111604886070185	16.2205758949916
ENSG00000137628	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.1	0.000282156398195962	12.0082784778423
ENSG00000154451	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.1	0.0000629478483018078	19.0414438438192
ENSG00000217482	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.1	0.000492991253544855	19.5334831427862
ENSG00000004468	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.1	0.000488331060249387	11.3239970355544
ENSG00000089127	homo sapiens	E-GEOD-13637	'PR8 influenza virus' vs 'none' in 'wild type'	5.1	1.0985198773212e-7	27.3842230903911
ENSG00000111335	homo sapiens	E-GEOD-13637	'H5N1 influenza virus' vs 'none' in 'wild type'	5.1	0.00000369524715539602	19.3925639410578
ENSG00000134326	homo sapiens	E-GEOD-13637	'influenza A virus' vs 'none' in 'wild type'	5.1	3.39968111530113e-7	28.3152731106251
ENSG00000163121	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.1	0.0000917371670933979	19.8875209180432
ENSG00000163568	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.1	0.000142289372949967	15.9238529595931
ENSG00000197329	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.1	0.0000823451652091836	19.0823834288515
ENSG00000197329	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.1	0.000327643924652338	23.6963569429248
ENSG00000136492	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.1	0.0000499726466727831	19.9766531979948
ENSG00000136514	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5.1	0.0000845244653404697	17.5116597958143
ENSG00000116833	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	5.1	0.0000112097314246153	26.9071954284469
ENSG00000138646	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	5.1	0.00000282666900802554	17.5003341699758
ENSG00000119917	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	5.1	2.53324375896799e-8	38.3990467133554
ENSG00000185745	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	5.1	1.13169269511423e-7	32.726029708261
ENSG00000125740	homo sapiens	E-GEOD-6802	'respiratory syncytial virus' vs 'uninfected'	5.1	1.89152968658405e-7	48.6204881370293
ENSG00000185745	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	5.1	4.17173258885952e-7	24.6086949490688
ENSG00000112936	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	-5	0.00164063943389082	-6.33654206969129
ENSG00000134321	homo sapiens	E-GEOD-17156	'time of peak symptoms; symptomatic; influenza A virus' vs 'baseline; symptomatic; influenza A virus'	5	0.0000125351309266678	11.6608390152067
ENSG00000169248	homo sapiens	E-GEOD-17400	'Dhori virus' vs 'none' at '48 hour'	5	1.79136954706707e-10	55.5687072664138
ENSG00000134321	homo sapiens	E-GEOD-31193	'24 hour; IFN' vs 'none'	5	2.60029610427511e-7	42.7642086599771
ENSG00000134321	homo sapiens	E-GEOD-31193	'24 hour; IFN' vs 'none'	5	3.23453368424485e-7	38.458806824212
ENSG00000107201	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5	0.0000359480172256912	23.3989127564884
ENSG00000141682	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5	0.000314006044526952	13.2152019323245
ENSG00000148848	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-5	0.00018173194621861	-14.0052924159075
ENSG00000148848	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-5	0.000302040906073382	-12.8101317232026
ENSG00000163568	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5	0.0000704504924739037	18.2463836664094
ENSG00000133106	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '6 hour'	5	0.000227928721705583	18.2498035394296
ENSG00000134326	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '6 hour'	5	0.00115271179773287	11.4421386844267
ENSG00000107201	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5	0.000037660672688261	22.6630596180484
ENSG00000136492	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5	0.000304432756447261	12.75473210907
ENSG00000120242	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	5	0.00453446957033323	6.63579401718443
ENSG00000144802	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5	0.00213732180089193	7.27472775239765
ENSG00000144802	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5	0.00228057410821605	7.11757138992055
ENSG00000148848	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-5	0.00158174207069529	-11.415877755179
ENSG00000079263	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5	0.00054804691459595	10.6621112491139
ENSG00000122257	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5	0.000316727792233088	12.5701157325721
ENSG00000137965	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	5	0.000275759267495346	21.1580959802095
ENSG00000122257	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5	0.000241086908570682	12.7613236754026
ENSG00000102024	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5	0.00249699827092942	8.23110606886134
ENSG00000111913	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5	0.000178057254490972	14.1782550935645
ENSG00000154099	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5	0.000384996578349466	11.8797737981274
ENSG00000150687	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5	0.0011881186464149	8.07671528433114
ENSG00000175183	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5	0.0000816512597932689	17.7525394961146
ENSG00000188820	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5	0.0249014801505562	4.14792157852421
ENSG00000162654	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5	0.0000931045768215595	18.0813865198059
ENSG00000164136	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5	0.00169070383363269	9.06999514968392
ENSG00000164181	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5	0.000861791042642953	8.76161104802387
ENSG00000111335	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '6 hour'	5	0.000222960448483277	21.1959448074061
ENSG00000111913	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5	0.000349496019624841	12.0999108966592
ENSG00000111913	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5	0.000357194783160544	12.8459541994371
ENSG00000214042	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5	0.000297698772861931	12.8332960762354
ENSG00000205413	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5	0.000319502679739217	12.5644160367706
ENSG00000205413	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5	0.0015775717238937	11.4341912393817
ENSG00000251136	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5	0.000187236231753959	14.5592899693311
ENSG00000137628	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5	0.000777374698479203	15.6966866672841
ENSG00000162614	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '6 hour'	5	0.00601278077397438	7.80145514387438
ENSG00000163568	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5	0.000237373751842089	12.8144707429534
ENSG00000163590	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-5	0.00144920395388915	-11.786097582876
ENSG00000165949	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5	0.000814975701948241	9.45044174379875
ENSG00000165949	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '30 hour' vs 'mock' at '30 hour'	5	0.00000191065216484102	71.2542350393565
ENSG00000054598	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5	0.00113552861490046	13.2985294328222
ENSG00000221963	homo sapiens	E-GEOD-13637	'PR8 influenza virus' vs 'none' in 'wild type'	5	4.3462901792199e-8	31.3712260231027
ENSG00000183486	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	5	0.000359176844281386	16.1340329620677
ENSG00000114127	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5	0.000165696095040337	15.1170669112694
ENSG00000115339	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5	0.0000992176616472532	17.1866852507715
ENSG00000115339	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5	0.000255573028117651	12.4734566915205
ENSG00000163666	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	5	0.00171717014389565	9.10420702451171
ENSG00000163666	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5	0.000496674479337618	10.1650005412786
ENSG00000164920	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5	0.000353899504309394	12.9142272703164
ENSG00000197261	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5	0.000758470992081584	9.06637576346813
ENSG00000197261	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5	0.000791521217669975	9.54823703870915
ENSG00000184995	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5	0.00659884032263088	5.12988493373236
ENSG00000188820	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5	0.00895885463404512	4.92182802354443
ENSG00000188820	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5	0.00411914356586433	6.06953800025939
ENSG00000164181	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5	0.00326097509102236	8.40964045563917
ENSG00000122861	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	5	0.000996152230902423	7.47310642884135
ENSG00000122861	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	5	0.0012186948520935	7.12776736062544
ENSG00000108691	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	5	8.13061349847214e-7	21.4317343468121
ENSG00000115267	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	5	1.70328160093037e-7	30.0716681273634
ENSG00000115267	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	5	2.67122600851094e-7	27.0172094801569
ENSG00000177409	homo sapiens	E-GEOD-31193	'6 hour; IFN' vs 'none'	4.9	3.94895018906658e-9	57.0361141502419
ENSG00000185745	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	4.9	1.47811784982815e-8	45.7096188300966
ENSG00000101955	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	-4.9	0.0000200810305295862	-12.5032472689996
ENSG00000084110	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	-4.9	0.0228256685992513	-3.75245567249483
