Gene	Organism	Experiment Accession	Comparison	log2foldchange	pValue	tStatistics
ENSG00000168961	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	3	0.0000262138352893119	12.2211343446792
ENSG00000145730	homo sapiens	E-GEOD-8717	'herpes simplex virus G207' vs 'none'	-3	0.000108238807793274	-6.28210404445164
ENSG00000184557	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-2.9	0.004577434349254	-8.30673565820562
ENSG00000087586	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	2.9	0.0142010395531369	5.87920182251195
ENSG00000161800	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	2.9	0.0236028362638862	4.99652073962524
ENSG00000117650	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	2.9	0.00317523940305735	5.62342208882507
ENSG00000137801	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-2.9	0.0143523444636654	-5.86785587799799
ENSG00000143369	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	-2.9	0.00000127216336187373	-18.3085056176107
ENSG00000094804	homo sapiens	E-MEXP-3582	'Epstein-Barr virus infection' vs 'none' in 'palatine tonsil'	2.9	0.0411874885648582	4.16135983895955
ENSG00000167851	homo sapiens	E-MEXP-3582	'Epstein-Barr virus infection' vs 'none' in 'palatine tonsil'	2.9	0.0339957036287714	7.21009133070936
ENSG00000117650	homo sapiens	E-MEXP-3582	'Epstein-Barr virus infection' vs 'none' in 'palatine tonsil'	2.9	0.0492924172690609	3.46199860725536
ENSG00000138778	homo sapiens	E-MEXP-3582	'Epstein-Barr virus infection' vs 'none' in 'umbilical cord'	2.9	0.0447701234994379	4.05223601311042
ENSG00000130303	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '24 hour' vs 'mock' at '24 hour'	2.9	0.00000371494745798315	37.5844242020712
ENSG00000115415	homo sapiens	E-GEOD-31193	'6 hour; IFN' vs 'none'	2.9	0.00000137376802351522	20.4079740497271
ENSG00000168961	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	2.9	0.00000929250913714374	15.599621772726
ENSG00000113558	homo sapiens	E-GEOD-8717	'herpes simplex virus G207' vs 'none'	2.9	0.0000349345102370223	7.09031719332906
ENSG00000115008	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '36 hour' vs 'mock' at '36 hour'	2.9	0.00000460688861574439	59.1310100455805
ENSG00000115415	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '12 hour' vs 'mock' at '12 hour'	2.9	0.0000168500245250581	33.322306620627
ENSG00000115415	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '24 hour' vs 'mock' at '24 hour'	2.9	8.64914178790656e-7	57.9844687026271
ENSG00000102879	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.9	0.000444520107649939	-11.3172646460927
ENSG00000141574	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	2.9	0.0000265347674341199	23.6143299533172
ENSG00000144136	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	-2.9	0.00509133445196523	-5.74541057523459
ENSG00000152804	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.9	0.00177552516348837	-7.2567724980041
ENSG00000163590	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	-2.9	0.000876024898096364	-9.41015311183479
ENSG00000152804	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.9	0.000693063873168025	-9.92160105431033
ENSG00000123240	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.9	0.00346193152157443	6.37845328529893
ENSG00000128284	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	2.9	0.00459067593249009	5.90713075942272
ENSG00000160209	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-2.9	0.00799173652829704	-6.19805683624743
ENSG00000121380	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	2.9	0.00303567813064453	7.5631040583405
ENSG00000125538	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	2.9	0.00276061327146147	6.95590255736509
ENSG00000125538	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	2.9	0.000539770008383633	10.754119533579
ENSG00000132274	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	2.9	0.00479409586752636	7.3971120806428
ENSG00000147224	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.9	0.000304432756447261	-12.7114733142315
ENSG00000147224	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-2.9	0.00113552861490046	-13.3239989223126
ENSG00000152804	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-2.9	0.00392466973663542	-7.9522621635982
ENSG00000154127	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	-2.9	0.000399108299209245	-11.7530812801564
ENSG00000163512	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	2.9	0.00399773324621914	7.89226551734195
ENSG00000163590	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.9	0.00107168060770402	-8.75499590857516
ENSG00000121594	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.9	0.000285031371665893	13.0854707124442
ENSG00000121057	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.9	0.000198565012010601	-13.3827251738073
ENSG00000127334	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.9	0.0000648841363836552	-20.8066094964918
ENSG00000095585	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.9	0.0162092373109391	-4.01490738735433
ENSG00000104320	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	2.9	0.00326915055219469	6.4886139103708
ENSG00000104320	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.9	0.00531101126585903	5.43730121239718
ENSG00000104320	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.9	0.00869982696148259	4.7604457283177
ENSG00000099860	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	2.9	0.00183952830550875	8.92731634143792
ENSG00000104312	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	2.9	0.0012290533331555	8.53581154474352
ENSG00000128284	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	2.9	0.00333620927083749	6.58046407295528
ENSG00000134242	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.9	0.000965323067403798	-9.06663075987086
ENSG00000100422	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-2.9	0.0139657800540671	-5.08482341075557
ENSG00000139318	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.9	0.00383453665139652	5.93394543479174
ENSG00000141448	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.9	0.000501612840103006	10.9115570474199
ENSG00000141655	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.9	0.000733242648004233	-9.16236029709895
ENSG00000175197	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.9	0.000318749375638609	12.4885386870174
ENSG00000132274	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.9	0.00152671410933063	7.56509885470762
ENSG00000110880	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-2.9	0.00796335869822004	-6.21397633814061
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.9	0.00485886224040723	5.57209714278693
ENSG00000118503	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	2.9	0.00133477036843805	8.51378213670152
ENSG00000167524	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	-2.9	0.000801074472185731	-9.62419808238643
ENSG00000166130	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	-2.9	0.000988159210821018	-9.08969799722885
ENSG00000179583	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.9	0.000814784744288841	-9.45472009342619
ENSG00000115415	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '30 hour' vs 'mock' at '30 hour'	2.9	0.0000431874045840352	26.3465920792821
ENSG00000115415	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '36 hour' vs 'mock' at '36 hour'	2.9	0.00000117498887363837	50.2801738990192
ENSG00000055332	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.9	0.00046536668808174	11.1317029427098
ENSG00000043462	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	2.9	0.00187334623991377	7.56037925264597
ENSG00000043462	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.9	0.00177236213553843	7.61200377298578
ENSG00000027075	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	2.9	0.021921318605991	4.33755709960266
ENSG00000055332	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.9	0.000304862133492281	11.7012406638073
ENSG00000038210	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	2.9	0.00123865390621276	10.0430306138687
ENSG00000169245	homo sapiens	E-GEOD-13637	'pEGZ-transfected (empty vector)' vs 'wild type' in 'influenza A virus infected'	2.9	0.0000536170902284954	15.4437432155669
ENSG00000120129	homo sapiens	E-GEOD-13637	'influenza A virus' vs 'none' in 'wild type'	-2.9	0.0000603048936409373	-13.8546277921723
ENSG00000271503	homo sapiens	E-GEOD-13637	'H5N1 influenza virus' vs 'none' in 'wild type'	2.9	0.00000111746224457049	23.0999214410015
ENSG00000115415	homo sapiens	E-GEOD-13637	'pEGZ-transfected (empty vector)' vs 'wild type' in 'influenza A virus infected'	2.9	0.0000702359275381277	14.3322991013355
ENSG00000102760	homo sapiens	E-GEOD-13637	'pEGZ-transfected (empty vector)' vs 'wild type' in 'influenza A virus infected'	-2.9	0.0000310999398085488	-18.1200335662921
ENSG00000115008	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	2.9	0.00663199745886872	5.91754824147791
ENSG00000163512	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.9	0.00136217749149357	8.22597638744524
ENSG00000136869	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-2.9	0.0144181906655206	-5.02568177891219
ENSG00000116285	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	2.9	0.00137778159377419	8.42560902598838
ENSG00000116285	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	2.9	0.00107128292409853	8.90182973799878
ENSG00000145431	homo sapiens	E-GEOD-8717	'herpes simplex virus G207' vs 'none'	-2.9	0.0000310345625004444	-7.17049979602705
ENSG00000168398	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	2.9	0.00999489889298793	4.29913400263279
ENSG00000166923	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	2.9	0.00946214221359236	4.35663049163156
ENSG00000169047	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	2.9	0.00667200162307967	4.74559413479017
ENSG00000232810	homo sapiens	E-GEOD-18816	'low-pathogenic seasonal influenza A (H1N1) virus' at '6 hour' vs 'none' at '6 hour'	2.9	0.0161528208393176	15.1320675793791
ENSG00000232810	homo sapiens	E-GEOD-18816	'low-pathogenic seasonal influenza A (H1N1) virus' at '6 hour' vs 'none' at '6 hour'	2.9	0.0161528208393176	15.1320675793791
ENSG00000232810	homo sapiens	E-GEOD-18816	'low-pathogenic seasonal influenza A (H1N1) virus' at '6 hour' vs 'none' at '6 hour'	2.9	0.0161528208393176	15.1320675793791
ENSG00000026103	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	2.9	0.000228525851903781	11.0588251430469
ENSG00000141574	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	2.9	0.0000692721081841832	10.9807221232579
ENSG00000003402	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	2.9	3.36655696092966e-7	25.3914624460748
ENSG00000078401	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	2.9	0.0000588715925335398	10.7790659515255
ENSG00000184557	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	-2.8	0.0130371009545417	-4.26658481521229
ENSG00000175305	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	2.8	0.000465661689587925	7.91631498285644
ENSG00000198901	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	2.8	0.00791119361621917	7.08270839011328
ENSG00000161800	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	2.8	0.000306364960423982	8.48383729767804
ENSG00000170312	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	2.8	0.0120810072439496	6.20495901157173
ENSG00000161011	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	2.8	0.0100079208094331	6.56886648478417
ENSG00000117650	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	2.8	0.0104748185202775	6.45229235760276
ENSG00000117724	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	2.8	0.0154120746762639	5.74033735371552
ENSG00000143369	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-2.8	0.000771630681006684	-13.9422291375946
ENSG00000112984	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	2.8	0.0057878004888927	7.74629118449686
ENSG00000259207	homo sapiens	E-MEXP-3582	'Epstein-Barr virus infection' vs 'none' in 'palatine tonsil'	2.8	0.0411874885648582	5.35311972079823
ENSG00000112742	homo sapiens	E-MEXP-3582	'Epstein-Barr virus infection' vs 'none' in 'umbilical cord'	2.8	0.0447701234994379	4.73479824024895
ENSG00000117650	homo sapiens	E-MEXP-3582	'Epstein-Barr virus infection' vs 'none' in 'umbilical cord'	2.8	0.0447701234994379	4.00527068170362
ENSG00000169679	homo sapiens	E-MEXP-3582	'Epstein-Barr virus infection' vs 'none' in 'umbilical cord'	2.8	0.0447701234994379	4.42941375847836
ENSG00000130303	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '48 hour' vs 'mock' at '48 hour'	2.8	0.0000168924588599169	32.3134690088132
ENSG00000115415	homo sapiens	E-GEOD-31193	'6 hour; IL28B' vs 'none'	2.8	0.00000137551108911067	21.727232531815
ENSG00000168404	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	2.8	1.5587481520975e-7	29.0896527318719
ENSG00000171560	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	-2.8	0.00000234768229130153	-19.1724897016286
ENSG00000185338	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	2.8	0.00000428847252074709	17.454047448894
ENSG00000121858	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	2.8	3.53652005805153e-7	25.1706268089144
ENSG00000134326	homo sapiens	E-GEOD-31193	'24 hour; IFN' vs 'none'	2.8	0.0000428725263530124	14.9036071240431
ENSG00000069275	homo sapiens	E-GEOD-8717	'herpes simplex virus G207' vs 'none'	-2.8	0.0000268632456999877	-7.26547933360233
ENSG00000103275	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.8	0.000495436919656066	-10.1727939134245
ENSG00000110880	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.8	0.00360169100158273	-6.30748776477482
ENSG00000147509	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	2.8	0.00488546760864775	5.80758802341066
ENSG00000152804	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	-2.8	0.00186899025211261	-7.56587004454841
ENSG00000151835	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-2.8	0.00965239612044331	-5.78889434319197
ENSG00000153721	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.8	0.0010048674142373	8.41118222884462
ENSG00000157764	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.8	0.00406857720396676	6.09606454838744
ENSG00000123240	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.8	0.00339836036531749	6.12707894034125
ENSG00000138399	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.8	0.000769917369765575	-9.02848465811791
ENSG00000100034	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	-2.8	0.00416744841837084	-6.0685922346306
ENSG00000144136	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	-2.8	0.00299436051351789	-7.81539297038881
ENSG00000154229	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.8	0.00284440755706081	-6.71384783327348
ENSG00000123240	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	2.8	0.00379468096680818	6.23209197403621
ENSG00000141655	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.8	0.00624378716581125	-5.20984704886004
ENSG00000154001	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.8	0.0000816061491634475	-19.2980124371658
ENSG00000095002	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.8	0.000251697365237922	-12.5521449996249
ENSG00000095002	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.8	0.000160449966795772	-15.9334748452396
ENSG00000104312	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.8	0.00199558847181322	7.04799622234082
ENSG00000104320	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.8	0.00516536688211184	5.70559262913539
ENSG00000106069	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.8	0.00386558826591384	-5.92105011726068
ENSG00000120539	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '4 hour' vs 'none' at '0 hour'	2.8	0.0139386585101119	6.91391776759665
ENSG00000121057	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	-2.8	0.00110741198926475	-8.81822722141892
ENSG00000136244	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	2.8	0.0304435502645281	4.27955867440853
ENSG00000104320	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.8	0.0101582811895582	4.7541185066429
ENSG00000104312	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.8	0.00146902165320275	8.03811439400022
ENSG00000076641	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.8	0.000662550803846724	10.0375373912802
ENSG00000132274	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	2.8	0.00346208929997462	7.24668758892445
ENSG00000132274	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.8	0.00139385225620943	8.15844844286856
ENSG00000175197	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.8	0.000231761935389885	12.942529416609
ENSG00000151835	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.8	0.0012425495106132	-8.40447238328537
ENSG00000167601	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	2.8	0.00136359096474465	8.24202400866427
ENSG00000175197	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	2.8	0.00177996988250049	10.7591270643352
ENSG00000121594	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	2.8	0.000328994187754726	12.3822270520542
ENSG00000122691	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.8	0.019840370766232	3.91789174599689
ENSG00000132274	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '6 hour'	2.8	0.00179276995882271	10.3098763475657
ENSG00000165304	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	2.8	0.00332824581207267	6.58523850433114
ENSG00000165304	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	2.8	0.00462342593786159	5.89489617122309
ENSG00000165304	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.8	0.00144954751223727	7.66559634876191
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	2.8	0.0149015872512781	4.35101308680575
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	2.8	0.0165401550214661	4.10344577398225
ENSG00000167524	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.8	0.00318649425017048	-6.51879446228912
ENSG00000181274	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	-2.8	0.000253972490389399	-13.3676508000733
ENSG00000169679	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	2.8	0.011435174675583	4.59894735378178
ENSG00000152804	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.8	0.00202078509250325	-7.34455416212151
ENSG00000132274	homo sapiens	E-GEOD-40844	'infected with A/CA/04/2009 virus' at '48 hour' vs 'mock' at '48 hour'	2.8	0.0000300364345418856	40.4143500533132
ENSG00000038210	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	2.8	0.00075670858971337	16.0387747537547
ENSG00000043462	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	2.8	0.00209117540367028	6.96307124706264
ENSG00000043462	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	2.8	0.00351516594800014	6.35533895021941
ENSG00000055332	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '6 hour'	2.8	0.00147087667715318	10.8083478781675
ENSG00000070061	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-2.8	0.000793311740412331	-8.9499803415387
ENSG00000043462	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	2.8	0.00377537845514173	7.35135479957149
ENSG00000240065	homo sapiens	E-GEOD-13637	'H5N1 influenza virus' vs 'none' in 'wild type'	2.8	0.00000497100389758294	18.2886779802512
ENSG00000132274	homo sapiens	E-GEOD-40844	'infected with A/CA/04/2009 virus' at '24 hour' vs 'mock' at '24 hour'	2.8	2.0791474783232e-7	152.326743721946
ENSG00000128284	homo sapiens	E-GEOD-13637	'PR8 influenza virus' vs 'none' in 'wild type'	2.8	0.00000877042297442405	14.7815123661812
ENSG00000134871	homo sapiens	E-GEOD-13637	'IKK2kd-transfected' vs 'wild type' in 'PR8 influenza virus infected'	-2.8	0.00238150870174052	-7.01344946103001
ENSG00000136244	homo sapiens	E-GEOD-13637	'pEGZ-transfected (empty vector)' vs 'wild type' in 'influenza A virus infected'	2.8	0.0000536170902284954	15.2851821792625
ENSG00000102760	homo sapiens	E-GEOD-13637	'IKK2kd-transfected' vs 'wild type' in 'PR8 influenza virus infected'	-2.8	0.000403318782037202	-12.596103011559
ENSG00000108700	homo sapiens	E-GEOD-13637	'pEGZ-transfected (empty vector)' vs 'wild type' in 'influenza A virus infected'	2.8	0.0000347335098467105	17.5977286544156
ENSG00000113648	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-2.8	0.0100777786094893	-4.7643863257694
